interval,period,site,diver,date1,time1,time1_decimal,transect,side,dist,tag1,stipeL1,bladeL1,Bwidth,Psori1,distP1,obladeL1,Bcount1,Sbulb_max1,comments,date2,tag2,time2,time2_decimal,Bcount2,Sbulb_max2,distP2,obladeL2,presence2,comments,date3,presence3,tag3,time3,time3_decimal,stipeL3,Bcount3,Sbulb_max3,comments,Bgrowth_rate,Sgrowth_rate,Bcount_growth,Berosion_rate
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,L,3.3,na,693,74,na,0,na,na,na,33,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,R,4.5,na,552,113,na,0,na,na,na,27,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,R,5.5,na,576,189,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,L,7.2,na,391,64,na,0,na,na,na,25,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,R,8,na,338,74,na,0,na,na,na,26,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,L,8.3,na,450,128,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,R,9.2,na,169,53,na,0,na,na,na,15,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,L,10,na,462,157,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,ZM,2021-07-06,na,na,2,R,10,na,620,117,na,L,na,na,na,57,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,R,19,na,248,77,na,0,na,na,na,21,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,R,18.5,na,775,125,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,R,16,na,575,65,na,0,na,na,na,40,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,R,5,na,350,85,na,0,na,na,na,39,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,L,5,na,187,65,na,0,na,na,na,21,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,R,13,na,285,60,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,L,8,na,450,80,na,0,na,na,na,28,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,R,5,na,557,175,na,L,na,na,na,42,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,R,1,na,700,100,na,0,na,na,na,53,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,OP,2021-07-06,na,na,1,L,1,na,326,100,na,0,na,na,na,30,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,2,na,189,35,na,0,na,na,na,26,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,2.5,na,369,77,na,0,na,na,na,44,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,3.5,na,285,135,na,L,na,na,na,39,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,6,na,215,35,na,0,na,na,na,24,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,R,6,na,370,100,na,L,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,R,8,na,398,150,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,10,na,152,50,na,0,na,na,na,12,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,10,na,77,66,na,0,na,na,na,23,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,10,na,388,145,na,L,na,na,na,42,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,10,na,449,102,na,0,na,na,na,32,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,14.5,na,300,68,na,0,na,na,na,27,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,R,14,na,336,167,na,H,na,na,na,42,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,R,14.2,na,217,150,na,0,na,na,na,32,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,R,20,na,595,110,na,L,na,na,na,32,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-08,na,na,3,L,19,na,424,175,na,0,na,na,na,44,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,L,20,na,565,175,na,0,na,na,na,39,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,L,17.5,na,305,102,na,0,na,na,na,21,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,R,14,na,358,116,na,0,na,na,na,33,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,L,13,na,306,140,na,0,na,na,na,21,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,L,10.5,na,407,139,na,0,na,na,na,30,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,L,10,na,186,85,na,0,na,na,na,12,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,R,9,na,234,185,na,0,na,na,na,39,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,R,8.5,na,228,143,na,0,na,na,na,19,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,R,8,na,440,88,na,0,na,na,na,28,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,R,7,na,430,180,na,L,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,ZM,2021-07-08,na,na,1,R,6.5,na,352,143,na,0,na,na,na,17,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,R,20,na,409,140,na,0,na,na,na,31,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,19.2,na,196,60,na,0,na,na,na,11,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,R,17.5,na,187,60,na,0,na,na,na,7,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,R,17.5,na,228,80,na,0,na,na,na,16,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,15,na,206,90,na,0,na,na,na,13,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,15,na,285,80,na,0,na,na,na,17,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,15,na,212,90,na,0,na,na,na,19,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,10,na,117,50,na,0,na,na,na,7,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,0.5,na,141,85,na,0,na,na,na,10,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,4,na,264,80,na,0,na,na,na,20,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,KH,2021-07-08,na,na,3,L,2.2,na,208,130,na,0,na,na,na,25,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,19,na,506,127,na,0,na,na,na,40,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,19,na,280,89,na,0,na,na,na,20,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,L,18,na,551,160,na,0,na,na,na,48,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,18,na,183,100,na,0,na,na,na,14,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,16,na,240,114,na,0,na,na,na,25,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,14,na,188,170,na,0,na,na,na,17,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,L,12,na,292,138,na,0,na,na,na,33,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,11,na,221,118,na,0,na,na,na,16,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,10.5,na,416,187,na,0,na,na,na,47,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,L,9,na,192,107,na,0,na,na,na,15,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,9,na,218,117,na,0,na,na,na,16,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,L,8.5,na,112,55,na,0,na,na,na,9,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,6.5,na,157,95,na,0,na,na,na,13,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,R,5,na,103,96,na,0,na,na,na,10,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Triquetta,DVM,2021-07-08,na,na,2,L,4,na,278,52,na,0,na,na,na,28,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,0,na,339,77,na,0,na,na,na,15,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,1.5,na,269,57,na,0,na,na,na,12,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,L,3.2,na,571,200,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,12,na,568,80,na,0,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,13,na,448,77,na,0,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,L,3.9,na,388,94,na,0,na,na,na,31,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,L,4,na,447,87,na,0,na,na,na,23,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,8.3,na,625,65,na,0,na,na,na,32,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,9.5,na,832,165,na,L,na,na,na,58,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,11,na,594,69,na,0,na,na,na,41,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,L,11.5,na,644,127,na,0,na,na,na,48,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,L,14.8,na,200,32,na,0,na,na,na,37,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,15.5,na,295,60,na,0,na,na,na,33,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,18.8,na,358,73,na,0,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-06,na,na,3,R,19,na,405,54,na,0,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,19,na,600,143,na,L,na,na,na,51,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,R,19,na,194,47,na,0,na,na,na,12,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,16,na,436,284,na,0,na,na,na,49,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,15.5,na,543,180,na,0,na,na,na,52,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,R,8,na,206,75,na,0,na,na,na,22,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,7.5,na,189,43,na,0,na,na,na,15,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,7,na,310,50,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,5.5,na,146,50,na,0,na,na,na,9,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,R,4.5,na,164,60,na,0,na,na,na,25,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,R,3.5,na,255,119,na,0,na,na,na,28,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,3,na,321,167,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,R,1,na,172,100,na,0,na,na,na,13,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,R,1,na,140,30,na,0,na,na,na,5,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,2,na,165,90,na,0,na,na,na,28,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,DVM,2021-07-08,na,na,1,L,2.5,na,315,160,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,20,na,467,65,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,R,18,na,122,112,na,0,na,na,na,24,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,18.5,na,170,88,na,0,na,na,na,30,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,R,17.5,na,177,49,na,0,na,na,na,31,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,17,na,367,100,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,16,na,276,53,na,0,na,na,na,32,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,15.5,na,334,69,na,L,na,na,na,32,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,15,na,272,61,na,0,na,na,na,31,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,14.5,na,353,115,na,L,na,na,na,42,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,R,12,na,331,76,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,11,na,290,43,na,0,na,na,na,15,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,R,9,na,289,70,na,0,na,na,na,27,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,R,8.5,na,423,160,na,L,na,na,na,41,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,R,2,na,160,51,na,0,na,na,na,22,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,MA,2021-07-08,na,na,2,L,0,na,215,108,na,L,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,L,20,na,615,140,na,H,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,R,20,na,450,150,na,0,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,R,17,na,287,45,na,0,na,na,na,21,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,L,17,na,373,80,na,0,na,na,na,41,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,R,17,na,400,80,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,R,17,na,583,150,na,H,na,na,na,49,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,L,15,na,422,150,na,H,na,na,na,54,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,R,15,na,214,112,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,R,15,na,345,160,na,H,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,L,10,na,216,80,na,0,na,na,na,22,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,L,10,na,397,160,na,H,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Breaker,OP,2021-07-19,na,na,3,L,3,na,329,100,na,0,na,na,na,42,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,0,na,396,80,na,0,na,na,na,23,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,8.2,na,574,146,na,L,na,na,na,44,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,L,20,na,517,70,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,19,na,377,115,na,0,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,19,na,405,60,na,0,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,17,na,365,50,na,0,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,16.5,na,300,70,na,0,na,na,na,48,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,15.7,na,325,110,na,L,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,15.8,na,333,90,na,L,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,L,14.7,na,209,80,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
na,2021-Jul,Ratatouille,KH,2021-07-19,na,na,3,R,13,na,457,90,na,0,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
